Cliente;Descrição;CNPJ;ISIN;Qtd.;Valor Nominal;Rendimiento;Valor Bruto;IRRF;IOF;Valor Líquido;% s/Seg;% s/PL
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18859386,51;-;18859386,51;0,00;0,00;18859386,51;0,000104064;12,0142971
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18859386,51;-;18859386,51;0,00;0,00;18859386,51;0,000279641;12,0142971
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18867214,74;-;18867214,74;0,00;0,00;18867214,74;0,000104107;12,06802182
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18867214,74;-;18867214,74;0,00;0,00;18867214,74;0,000279757;12,06802182
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18878595,79;-;18878595,79;0,00;0,00;18878595,79;0,00010417;12,04244337
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18878595,79;-;18878595,79;0,00;0,00;18878595,79;0,000279926;12,04244337
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18885525,04;-;18885525,04;0,00;0,00;18885525,04;0,000104208;12,03272465
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18885525,04;-;18885525,04;0,00;0,00;18885525,04;0,000280028;12,03272465
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18914478,12;-;18914478,12;0,00;0,00;18914478,12;0,000104368;12,07282136
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18914478,12;-;18914478,12;0,00;0,00;18914478,12;0,000280458;12,07282136
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18966735,58;-;18966735,58;0,00;0,00;18966735,58;0,000104656;12,07227802
IAJA - IAJA CI COTAS EM CI FIM CP RL;ITAU JANEIRO DIS FIC;52285727000166;BR0GXCCTF000;13066650,34;18966735,58;-;18966735,58;0,00;0,00;18966735,58;0,000281233;12,07227802
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;4999353,81;-;4999353,81;0,00;0,00;4999353,81;2,75858487652154E-5;3,276705814
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;4999353,81;-;4999353,81;0,00;0,00;4999353,81;7,41287807830757E-5;3,276705814
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5000000;-;5000000;0,00;0,00;5000000;2,75894143659492E-5;3,2786556
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5000000;-;5000000;0,00;0,00;5000000;7,41383622767396E-5;3,2786556
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5006300,61;-;5006300,61;0,00;0,00;5006300,61;2,76241803939589E-5;3,264896379
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5006300,61;-;5006300,61;0,00;0,00;5006300,61;7,42317856580885E-5;3,264896379
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5020594,65;-;5020594,65;0,00;0,00;5020594,65;2,77030532324636E-5;3,270504429
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5020594,65;-;5020594,65;0,00;0,00;5020594,65;7,44437330012721E-5;3,270504429
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5027731,5;-;5027731,5;0,00;0,00;5027731,5;2,77424335348471E-5;3,275007523
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5027731,5;-;5027731,5;0,00;0,00;5027731,5;7,45495558754351E-5;3,275007523
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5037400,54;-;5037400,54;0,00;0,00;5037400,54;2,77957861650633E-5;3,28765724
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5037400,54;-;5037400,54;0,00;0,00;5037400,54;7,46929252335127E-5;3,28765724
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5038320,76;-;5038320,76;0,00;0,00;5038320,76;2,78008638312408E-5;3,253377426
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5038320,76;-;5038320,76;0,00;0,00;5038320,76;7,47065699542596E-5;3,253377426
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5042191,74;-;5042191,74;0,00;0,00;5042191,74;2,78222234454853E-5;3,28457219
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5042191,74;-;5042191,74;0,00;0,00;5042191,74;7,47639675777808E-5;3,28457219
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5046175,86;-;5046175,86;0,00;0,00;5046175,86;2,7844207352998E-5;3,252612328
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5046175,86;-;5046175,86;0,00;0,00;5046175,86;7,48230428041636E-5;3,252612328
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5064661,32;-;5064661,32;0,00;0,00;5064661,32;2,79462079561351E-5;3,281287418
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5064661,32;-;5064661,32;0,00;0,00;5064661,32;7,509713915023E-5;3,281287418
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5067799,46;-;5067799,46;0,00;0,00;5067799,46;2,79635238450947E-5;3,253357275
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5067799,46;-;5067799,46;0,00;0,00;5067799,46;7,5143670462269E-5;3,253357275
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5075523,29;-;5075523,29;0,00;0,00;5075523,29;2,80061430343672E-5;3,279576145
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5075523,29;-;5075523,29;0,00;0,00;5075523,29;7,52581968836098E-5;3,279576145
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5078172,59;-;5078172,59;0,00;0,00;5078172,59;2,80207615614631E-5;3,25355424
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;4419926,62;5078172,59;-;5078172,59;0,00;0,00;5078172,59;7,52974798362458E-5;3,25355424
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7468554,17;-;7468554,17;0,00;0,00;7468554,17;4,12106071421336E-5;4,772881343
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7468554,17;-;7468554,17;0,00;0,00;7468554,17;0,000110741;4,772881343
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7473729,63;-;7473729,63;0,00;0,00;7473729,63;4,12391647242285E-5;4,776758201
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7473729,63;-;7473729,63;0,00;0,00;7473729,63;0,000110818;4,776758201
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7479957,25;-;7479957,25;0,00;0,00;7479957,25;4,12735280019672E-5;4,777258958
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7479957,25;-;7479957,25;0,00;0,00;7479957,25;0,00011091;4,777258958
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7492034,45;-;7492034,45;0,00;0,00;7492034,45;4,13401685770033E-5;4,789988174
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7492034,45;-;7492034,45;0,00;0,00;7492034,45;0,000111089;4,789988174
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7555048,49;-;7555048,49;0,00;0,00;7555048,49;4,16878726690898E-5;4,819879374
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7555048,49;-;7555048,49;0,00;0,00;7555048,49;0,000112024;4,819879374
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7576652,08;-;7576652,08;0,00;0,00;7576652,08;4,18070787483502E-5;4,833060926
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7576652,08;-;7576652,08;0,00;0,00;7576652,08;0,000112344;4,833060926
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7598884,4;-;7598884,4;0,00;0,00;7598884,4;4,19297540861095E-5;4,836670217
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7598884,4;-;7598884,4;0,00;0,00;7598884,4;0,000112674;4,836670217
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7636263,69;-;7636263,69;0,00;0,00;7636263,69;4,21360086302125E-5;4,865369543
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7636263,69;-;7636263,69;0,00;0,00;7636263,69;0,000113228;4,865369543
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7649450,64;-;7649450,64;0,00;0,00;7649450,64;4,22087726757671E-5;4,898509611
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7649450,64;-;7649450,64;0,00;0,00;7649450,64;0,000113424;4,898509611
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7653334,78;-;7653334,78;0,00;0,00;7653334,78;4,22302049053501E-5;4,92361687
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7653334,78;-;7653334,78;0,00;0,00;7653334,78;0,000113481;4,92361687
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7654746,02;-;7654746,02;0,00;0,00;7654746,02;4,22379919623761E-5;4,876957457
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7654746,02;-;7654746,02;0,00;0,00;7654746,02;0,000113502;4,876957457
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7656630,16;-;7656630,16;0,00;0,00;7656630,16;4,22483884262128E-5;4,902013427
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7656630,16;-;7656630,16;0,00;0,00;7656630,16;0,00011353;4,902013427
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7660800,88;-;7660800,88;0,00;0,00;7660800,88;4,22714019706697E-5;4,904800204
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7660800,88;-;7660800,88;0,00;0,00;7660800,88;0,000113592;4,904800204
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7664302,9;-;7664302,9;0,00;0,00;7664302,9;4,22907257068493E-5;4,902419408
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7664302,9;-;7664302,9;0,00;0,00;7664302,9;0,000113644;4,902419408
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7670082,02;-;7670082,02;0,00;0,00;7670082,02;4,23226142141193E-5;4,911677394
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7670082,02;-;7670082,02;0,00;0,00;7670082,02;0,000113729;4,911677394
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7670194,48;-;7670194,48;0,00;0,00;7670194,48;4,23232347552273E-5;4,924511418
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7670194,48;-;7670194,48;0,00;0,00;7670194,48;0,000113731;4,924511418
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7681347,57;-;7681347,57;0,00;0,00;7681347,57;4,23847761995214E-5;4,91033278
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7681347,57;-;7681347,57;0,00;0,00;7681347,57;0,000113897;4,91033278
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7683628,05;-;7683628,05;0,00;0,00;7683628,05;4,23973596210561E-5;4,93182228
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7683628,05;-;7683628,05;0,00;0,00;7683628,05;0,00011393;4,93182228
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7684892,27;-;7684892,27;0,00;0,00;7684892,27;4,2404335438942E-5;4,932026302
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7684892,27;-;7684892,27;0,00;0,00;7684892,27;0,000113949;4,932026302
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7687750,66;-;7687750,66;0,00;0,00;7687750,66;4,24201077001679E-5;4,940029303
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7687750,66;-;7687750,66;0,00;0,00;7687750,66;0,000113991;4,940029303
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7691500,65;-;7691500,65;0,00;0,00;7691500,65;4,24407997057635E-5;4,915384199
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7691500,65;-;7691500,65;0,00;0,00;7691500,65;0,000114047;4,915384199
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7691831,27;-;7691831,27;0,00;0,00;7691831,27;4,24426240281991E-5;4,914866788
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7691831,27;-;7691831,27;0,00;0,00;7691831,27;0,000114052;4,914866788
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7695783,84;-;7695783,84;0,00;0,00;7695783,84;4,24644338465072E-5;4,908886806
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7695783,84;-;7695783,84;0,00;0,00;7695783,84;0,000114111;4,908886806
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7698085,32;-;7698085,32;0,00;0,00;7698085,32;4,24771331435822E-5;4,904034608
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7698085,32;-;7698085,32;0,00;0,00;7698085,32;0,000114145;4,904034608
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7698430,17;-;7698430,17;0,00;0,00;7698430,17;4,2479035985491E-5;4,91756776
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7698430,17;-;7698430,17;0,00;0,00;7698430,17;0,00011415;4,91756776
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7699527,73;-;7699527,73;0,00;0,00;7699527,73;4,24850921930173E-5;4,922971551
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7699527,73;-;7699527,73;0,00;0,00;7699527,73;0,000114166;4,922971551
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7708690,3;-;7708690,3;0,00;0,00;7708690,3;4,25356501810947E-5;4,917580642
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7708690,3;-;7708690,3;0,00;0,00;7708690,3;0,000114302;4,917580642
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7717470,09;-;7717470,09;0,00;0,00;7717470,09;4,25840960339659E-5;4,916617997
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7717470,09;-;7717470,09;0,00;0,00;7717470,09;0,000114432;4,916617997
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7723234,3;-;7723234,3;0,00;0,00;7723234,3;4,26159022696023E-5;4,957360849
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7723234,3;-;7723234,3;0,00;0,00;7723234,3;0,000114518;4,957360849
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7726878,6;-;7726878,6;0,00;0,00;7726878,6;4,26360110901571E-5;4,959623825
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7726878,6;-;7726878,6;0,00;0,00;7726878,6;0,000114572;4,959623825
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7732179,39;-;7732179,39;0,00;0,00;7732179,39;4,26652602285125E-5;4,932525783
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7732179,39;-;7732179,39;0,00;0,00;7732179,39;0,00011465;4,932525783
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7733103,51;-;7733103,51;0,00;0,00;7733103,51;4,26703594144333E-5;4,972466113
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7733103,51;-;7733103,51;0,00;0,00;7733103,51;0,000114664;4,972466113
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7735390,76;-;7735390,76;0,00;0,00;7735390,76;4,2682980192035E-5;4,937687643
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7735390,76;-;7735390,76;0,00;0,00;7735390,76;0,000114698;4,937687643
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7741540,48;-;7741540,48;0,00;0,00;7741540,48;4,27169136266979E-5;4,943291034
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7741540,48;-;7741540,48;0,00;0,00;7741540,48;0,000114789;4,943291034
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7744702,39;-;7744702,39;0,00;0,00;7744702,39;4,27343606757334E-5;4,942112183
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7744702,39;-;7744702,39;0,00;0,00;7744702,39;0,000114836;4,942112183
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7767171,83;-;7767171,83;0,00;0,00;7767171,83;4,28583444138796E-5;4,979430564
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7767171,83;-;7767171,83;0,00;0,00;7767171,83;0,000115169;4,979430564
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7773443,5;-;7773443,5;0,00;0,00;7773443,5;4,28929507543589E-5;4,979422263
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7773443,5;-;7773443,5;0,00;0,00;7773443,5;0,000115262;4,979422263
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7791043,71;-;7791043,71;0,00;0,00;7791043,71;4,29900666516825E-5;4,983379201
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7791043,71;-;7791043,71;0,00;0,00;7791043,71;0,000115523;4,983379201
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7812900,7;-;7812900,7;0,00;0,00;7812900,7;4,31106709624629E-5;4,986854718
IAJA - IAJA CI COTAS EM CI FIM CP RL;NEO MULT EST 30 FIC;54253260000106;BR0INYCTF001;6775047,438;7812900,7;-;7812900,7;0,00;0,00;7812900,7;0,000115847;4,986854718
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WEST ASSET CIC RF;60259981000118;BR0NYNCTF019;5495,84008;6169070,33;-;6169070,33;0,00;0,00;6169070,33;7,61684956549582E-5;17,98673611
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WEST ASSET CIC RF;60259981000118;BR0NYNCTF019;5495,84008;6172597,83;-;6172597,83;0,00;0,00;6172597,83;7,62120491166713E-5;18,01893582
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WEST ASSET CIC RF;60259981000118;BR0NYNCTF019;5495,84008;6176123,2;-;6176123,2;0,00;0,00;6176123,2;7,6255576279625E-5;18,02116969
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WEST ASSET CIC RF;60259981000118;BR0NYNCTF019;5495,84008;6179615,34;-;6179615,34;0,00;0,00;6179615,34;7,629869315724E-5;18,06880357
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WEST ASSET CIC RF;60259981000118;BR0NYNCTF019;5495,84008;6183190,85;-;6183190,85;0,00;0,00;6183190,85;7,63428393905184E-5;18,1011068
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WEST ASSET CIC RF;60259981000118;BR0NYNCTF019;5495,84008;6186748,96;-;6186748,96;0,00;0,00;6186748,96;7,63867707888617E-5;18,08113673
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WEST ASSET CIC RF;60259981000118;BR0NYNCTF019;5495,84008;6190449,59;-;6190449,59;0,00;0,00;6190449,59;7,64324618581797E-5;18,05506065
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WEST ASSET CIC RF;60259981000118;BR0NYNCTF019;5495,84008;6194032,12;-;6194032,12;0,00;0,00;6194032,12;7,64766947662423E-5;18,06258335
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WEST ASSET CIC RF;60259981000118;BR0NYNCTF019;5495,84008;6197726,82;-;6197726,82;0,00;0,00;6197726,82;7,65223126188266E-5;18,10038782
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WEST ASSET CIC RF;60259981000118;BR0NYNCTF019;5495,84008;6201255,81;-;6201255,81;0,00;0,00;6201255,81;7,65658844773244E-5;18,18573046
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WEST ASSET CIC RF;60259981000118;BR0NYNCTF019;5495,84008;6204759,14;-;6204759,14;0,00;0,00;6204759,14;7,66091395160269E-5;18,0937594
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WEST ASSET CIC RF;60259981000118;BR0NYNCTF019;5495,84008;6208399,64;-;6208399,64;0,00;0,00;6208399,64;7,66540881701351E-5;18,09420103
WESTERN - IAJA WA 4 FICFI RENDA FIXA CP;WEST ASSET CIC RF;60259981000118;BR0NYNCTF019;5495,84008;6212048,19;-;6212048,19;0,00;0,00;6212048,19;7,66991362162678E-5;18,09880719
